institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
Technological University Dublin,OP-10,OP,Environmental,Purchased Goods,,List or sample of office paper purchases and the preferable and/or other qualifying criteria that each purchase meets,"Office Papers that have the FSC label ( https://fsc.org/en ) are listed as preferable: Hp Copy Ogp A4 210x297mm 80gm2 5x500sh FSC FSC Hp Copy Ogp A4 210x297mm 80gm2 5x500sh FSC FSC Discovery (Fsc3) A4 75gsm FSC Hp Copy Ogp A4 210x297mm 80gm2 5x500sh FSC - QUANTITY 200 - PO 1006935 FSC Edixion Offset (Fsc4) 420x594 120gm2 Pkt Wrapped FSC Edixion Offset FSC Edixion Offset FSC Hp Copy Ogp A4 210x297mm 80gm2 5x500sh FSC FSC Discovery (Fsc3) A4 75gsm FSC Hp Copy Ogp A4 FSC Hp Copy Ogp A3 FSC Hp Copy Ogp FSC Navigator Universal Fsc3 FSC Xerox Recycled A4 210x297mm 80gsm 5x500sh FSC Navigator Universal Fsc3 A4 210x297mm 80gm2 FSC Discovery (Fsc3) A4 210x297mm 75gm2 FSC Navigator Universal Fsc3 A4 210x297mm FSC HP COPY A4 80GSM WHITE FSC Navigator Universal Fsc3 FSC Navigator Universal FSC Hp Copy Ogp A4 FSC Navigator Universal Fsc3 A4 FSC Xerox Recycled A4 FSC HP COPY A4 80GSM WHITE FSC Xerox, Recycled, white, Copier paper FSC Edixion, Offset, white, woodfree ECF FSC HP, Copy Paper FSC HP COPY A4 80GSM WHITE FSC Xerox, Recycled, white, Copier paper FSC Edixion, Offset, white, uncoated, FSC FSC Certification BV-COC-101533 FSC HP, Copy Paper, white, Copier paper 80g/m2, 210mm x 297mm, A4, long grain pack of 500 sheets, FSC Mix Credit FSC Office Paper that have the other green labels are listed as other qualifying: Xerox Ecoprint 003r90003 A4 210 X 297mm 500sh Boxed 2500 Other Qualifying Xerox Symphony Pastel Blue Other Qualifying Xerox Symphony Pastel Green Other Qualifying Xerox Symphony Pastel Blue Other Qualifying Xerox Ecoprint 003r90003 A4 Other Qualifying 08.05.23 Xerox, Symphony pastel Other Qualifying Xerox, Symphony pastel Other Qualifying Xerox, Symphony pastel Other Qualifying Xerox, Symphony pastel, Pastel pink Other Qualifying Xerox, Symphony pastel, Pastel yellow Other Qualifying Xerox, Symphony pastel, Pastel yellow Other Qualifying",,,text_long
Technological University Dublin,OP-10,OP,Environmental,Purchased Goods,,Percentage of office paper spend that meets preferable sustainability criteria,79.31,,79.31,number
Technological University Dublin,OP-10,OP,Environmental,Purchased Goods,,Percentage of office paper spend that meets other qualifying sustainability criteria,16.14,,16.14,number
Technological University Dublin,OP-10,OP,Environmental,Purchased Goods,,Points earned for indicator OP 10.4,0.87,,0.87,number
Technological University Dublin,OP-10,OP,Environmental,Purchased Goods,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,OP-10,OP,Environmental,Purchased Goods,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,"Does the institution have a surplus program through which institution-owned items that are no longer needed are stored for eventual sale, donation, or reuse?",Yes,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s surplus program,"Furnitures from 4 TU Dublin buildings sold in 2021 were assessed for re-use, identified and moved to buildings on TU Dublin Grangegorman Campus. Schedule provided. UniGreenScheme, a UK-based asset resale service, collaborated with the Lead of the Physical to Life Sciences Research Hub at TU Dublin, to manage the disposal of bulky equipment. The process involved providing UniGreenScheme with a list of equipment designated for recycling, including details such as purchase dates. UniGreenScheme then assessed the items, assigned credit values, and coordinated their collection and transportation. TU Dublin Laptop Loan Scheme also enables student to avail a laptop for free (Ref 1). URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/financial-support/laptop-loan-scheme/",,,text_long
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a reuse program through which employees and/or students can donate personal items for redistribution?,Yes,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s reuse program,"TU Dublin actively promotes sustainability through initiatives like the Hats, Socks, and Gloves Appeal (Ref 1), organized by the Pastoral Care and Chaplaincy Service. This campaign encourages the donation of warm clothing items, which are then distributed to individuals experiencing homelessness, thereby fostering a culture of reuse and community support. URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/pastoral-care-chaplaincy/news-events/hats-socks-and-gloves-appeal.html",,,text_long
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Points earned for indicator OP 11.1,1,,1.0,number
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a composting program that accepts compostable alternatives to single-use disposable plastic?,Yes,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s composting program,Some of TU Dublin food service providers provide compostable alternatives to single-use disposable plastic with products certified against the “EN 13432 Certified Bioplastics” standard. C ompostable alternatives to single-use disposable plastic can then be disposed of in the organic bins collected by our waste service provider (Panda). Most alternative to single-use disposable plastic are paper based (e.g. paper cups). Dry paper-based waste must be disposed in the paper bins (not the compostable bins).,,,text_long
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a reusable container program designed to reduce the use of single-use disposable plastic?,Yes,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s reusable container program,"Our food service providers offer reusable containers such as 1) the ""Bring your own cup"" programme to serve hot drinks at a discounted price, 2) compostable plates and paper-cups, 3) all take-away containers provided are compostable (paper-base), 4) all take-away cutleries ar wooden-based, 5) food served on campus is served in washables dishes (ceramic plates, glasses, cutleries)",,,text_long
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Has the institution eliminated the on-site use of at least one form of single-use disposable plastic?,Yes,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,"Has the institution eliminated the on-site sales and distribution of all single-use disposable plastic food containers, utensils, and beverage cups?",No,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s single-use disposable plastics program,"On Tallaght campus, the use of single-use plastic disposable containers was replaces with single-use biodegradable (compostable) containers.",,,text
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Points earned for indicator OP 11.2,0.75,,0.75,number
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a program designed to collect electronic waste (e-waste) from employees for recycling and/or preparation for reuse?,No,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a program designed to collect e-waste from students for recycling and/or preparation for reuse? (required),No,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s e-waste collection programs,,,,not_reported
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution use an e-waste recycler that is certified to a qualifying standard?,Unsure,,,text
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Standard to which the institution’s e-waste recycler is certified,,,,not_reported
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Points earned for indicator OP 11.3,0,,0.0,number
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Does the institution have a hazardous waste management program or protocol that includes measures to minimize or reduce the use of hazardous materials?,Yes,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s hazardous waste management program or protocol,Relating to radioactive material and sources of ionising radiation: TU Dublin have a Radiation Protection Officer (RPO) who liaises with the Environmental Protection Agency (EPA) (Ref 1). There is also a Radiation Protection Advisory Committee (RPAC) (Ref 2). URL References: Ref 1: https://www.tudublin.ie/for-staff/safety-health-welfare/safety-hub/radiological-safety/ Ref 2: https://www.tudublin.ie/media/website/for-staff/health-and-safety/documents/Radiation-Protection-Advisory-Committee---Terms-of-Reference-v3---Feb-2023_2024-04-29_7-01.pdf,,,text_long
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,"Does the institution publish information about the specific types of hazardous waste it generates and how they are disposed of, recycled, and/or prepared for reuse?",No,,,boolean
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Online resource that provides information about the specific types of hazardous waste managed by the institution,,,,not_reported
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Document that provides information about the specific types of hazardous waste managed by the institution,,,,not_reported
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Points earned for indicator OP 11.4,0.50,,0.5,number
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,OP-11,OP,Environmental,Materials Management,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Performance year for non-hazardous waste,2023,,2023.0,year
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Peer group,Doctoral universities and research institutions,,,text
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Non-hazardous waste recycled,691.73,Metric tons,691.73,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Non-hazardous waste composted,56.01,Metric tons,56.01,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Non-hazardous waste prepared for reuse,704.90,Metric tons,704.9,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Non-hazardous waste disposed of to a landfill or incinerator,316.21,Metric tons,316.21,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Estimated percentage of non-hazardous waste disposed of to a landfill or incinerator that is disposed of to a waste-to-energy (WTE) facility,39.90,,39.9,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Full-time equivalent student enrollment,"22,841",,22841.0,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Full-time equivalent of employees,"2,404",,2404.0,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Total non-hazardous waste diverted from disposal,"1,452.64",Metric tons,1452.64,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Annual non-hazardous waste generated,"1,768.85",Metric tons,1768.85,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Full-time equivalent students and employees,"25,245",,25245.0,number
Technological University Dublin,OP-12,OP,Environmental,Waste Generation and Recovery,,Annual non-hazardous waste generated per person,70.07,Kilograms,70.07,number
